rep_id,omega,gamma,beta,alpha_loss,c,convergence,rmse,mae,runtime
139,0.05142219389594872,0.1000109802526511,0.8989887524965341,1.39938097252026,0.9306020683620619,True,0.11179667488788356,0.09236616902382909,92.74829483032227
140,0.06658168579503053,0.1128195539063194,0.8861800315040305,1.0362764637303012,0.8008370943697467,True,0.11247000443475087,0.096634909677162,79.70453691482544
141,0.07496345526844732,0.12213982669813454,0.8720647436512641,1.0113393266875457,0.7316200285812899,True,0.11419516510097558,0.08968449138858287,70.07483386993408
142,0.12670052364937712,0.1225354659196776,0.7823982556193793,0.7335793891539995,0.8548039535686731,True,0.14214736739830877,0.1369800581574445,88.05248594284058
143,0.0731004853445421,0.1104281125217687,0.8521543747830881,1.0052988991402239,1.1416098705928603,True,0.09901203491939659,0.09730826427372659,19.76554799079895
144,0.12323133914307939,0.4025993327443392,0.5851541485543746,1.247251648205333,0.8930328433107388,True,0.17420631958105243,0.136860277065014,103.54657888412476
145,0.14900267846757415,0.24306906333606637,0.7233222192885661,-4.994982811929295,9.999967008966706,True,0.1933056130896755,0.18764556073197333,152.5434501171112
146,0.3851788623497943,0.8850879073750144,0.11277626632816806,0.7185181952176684,2.7342370216788123,True,0.09565801048945964,0.08375800752840956,324.1882438659668
147,0.40979538217999834,0.13770765497863482,0.24273363155938282,-0.526392475114132,0.4944816825610902,True,0.14759660038590197,0.1098782845492567,379.9273099899292
148,0.0698797814476875,0.11719434254682495,0.8818051261560622,1.1022143069997112,0.8471045975816454,True,0.1263035786661736,0.1123781446747386,89.61228585243225
149,0.10254676518660746,0.10634839257473624,0.8145475157400924,0.9318828553023513,0.77121350991653,True,0.11931562038479702,0.10977705623673999,99.1318142414093
150,0.08446396991347578,0.14332972425966345,0.8546834074008873,0.9938951728017897,0.850326968180492,True,0.11959067190254687,0.102489148137943,80.92112588882446
151,0.06597056390533562,0.11298989355431271,0.8860098813354474,1.041623133229273,1.078579963623872,True,0.13675050326888052,0.13325472361021304,75.26161694526672
152,0.13715525196747372,0.18201613837821085,0.7683095415612882,0.2545368808819164,0.9692978375290942,True,0.1431545708549444,0.1349676507868364,118.4790620803833
153,0.13072721446949975,0.23564955754620354,0.7633500642626467,0.5553448327885162,1.1786079154178377,True,0.13037830524630956,0.12224726629966676,183.76777815818787
154,0.03809007690896265,0.06341350239871925,0.9333068310425465,1.5039753092543573,0.9401083666785651,True,0.1525825653348718,0.13967052812055972,87.55858993530273
155,0.07306209240028888,0.11251230759940196,0.8739104966575184,0.9859056444541869,1.1330134051971357,True,0.14971646189043405,0.1475588646461146,24.560823917388916
156,0.0922898794724499,0.14258269094177098,0.8467470665585473,0.8755912064424163,0.8770539967113535,True,0.13615538074997371,0.12352891483760489,73.5037031173706
157,0.06808707144003895,0.11561902980507455,0.8833722686805336,1.027964001860533,1.0579134982111866,True,0.14150879314779458,0.136847106830661,37.045329093933105
158,0.14692321272062192,1.8549119170244282e-07,0.717455100005312,-0.020697403964242318,3.955394808659106,True,0.1812498331734671,0.1752886043166672,57.97243523597717
159,0.25551828431512225,0.5196414864300096,0.2288236583721118,1.325168493170529,1.358720631353222,True,0.11564641574199085,0.08067929101848409,353.0760509967804
160,0.07310391721803,0.11234225038173021,0.8722843583762729,0.9866911492825157,1.1338568887432088,True,0.14596454729263614,0.14381028348672706,23.926611185073853
